"D","Quickset Road TL44_287","Redlands Hall TL44_014","Arkesden TL43_008","Field Farm TL54_011","Arkesden Village TL43_7","Bordeaux Farm TL54_018","Brick  Kiln Barns TL53_007","Woodside Quendon TL53_003","Mitchells Farm TL54_029","Elsenham Nurseries TL52_002","Abrams Lane TL44_019","The Oaks TL53_021","Hertford Lane TL44_288","Coploe Hill TL44_301","Building End TL43_054","Coploe Road TL44_286","Lower Pond Street TL43_058","comp"
1997-06-01,0.0875870069605567,0.0379799666110185,0,0.16260162601626,0,0.102661596958176,0.151456310679611,0.644314868804664,0.303370786516853,0.134545454545455,0.149267399267399,0.0935064935064933,0.0624538063562456,0.0686015831134568,0.104815864022663,0.161616161616162,0.112765957446809,0.139855581318931
1997-07-01,0.0678654292343384,0.032136894824708,0,0.181184668989547,0.051844466600199,0.129277566539925,0.151456310679611,0.446064139941692,0.230337078651683,0.112727272727272,0.149267399267399,0.0883116883116892,0.0532150776053217,0.0699208443271769,0.0821529745042497,0.181818181818181,0.0914893617021283,0.124651138572066
1997-08-01,0.0620649651972158,0.0275459098497497,0,0.166085946573751,0,0.0760456273764269,0.151456310679611,0.393586005830903,0.213483146067417,0.0927272727272725,0.13095238095238,0.0467532467532467,0.0476718403547674,0.0461741424802112,0.0623229461756384,0.131313131313131,0.0670212765957449,0.100894361701616
1997-09-01,0.0365429234338744,0.0162771285475793,0,0.148664343786295,0,0.041825095057034,0.151456310679611,0.271137026239065,0.168539325842695,0.0618181818181812,0.105311355311355,0.00259740259740393,0.041759053954176,0.0303430079155678,0.041548630783758,0.106060606060606,0.0425531914893623,0.0744960931480331
1997-10-01,0.0266821345707657,0.00709515859766284,0,0.139372822299651,0,0.0494296577946777,0.151456310679611,0.201166180758017,0.202247191011236,0.0436363636363641,0.0842490842490844,0,0.0199556541019958,0.0567282321899735,0.0217186024551467,0.113636363636363,0.0191489361702135,0.0668542760088684
1997-11-01,0.0034802784222735,0.00333889816360594,0,0.148664343786295,0,0.0152091254752848,0.112621359223301,0.690962099125367,0.151685393258425,0.0181818181818185,0.0668498168498159,0.0337662337662344,0.00665188470066518,0.0197889182058055,0.0122757318224749,0.0984848484848486,0.00851063829787291,0.0817924345743581
1997-12-01,0,0.000417362270450668,0,0.155632984901278,0,0.0380228136882134,0.112621359223301,0.577259475218661,0.174157303370788,0.0145454545454543,0.0586080586080586,0.0493506493506506,0,0.0197889182058055,0,0.101010101010101,0,0.0765537929642801
1998-01-01,0.0179814385150809,0.00208681135225393,0.448101265822785,0.221835075493612,0.348953140578265,0.186311787072244,0.269902912621359,0.527696793002917,0.0168539325842703,0.0218181818181814,0.131868131868132,0.174025974025974,0.0254988913525501,0.0949868073878635,0.0387157695939576,0.255050505050504,0.0819148936170216,0.168447194809234
1998-02-01,0.0481438515081205,0.0229549248747915,0.212658227848101,0.285714285714286,0.264207377866401,0.186311787072244,0.23883495145631,0.131195335276969,0.0786516853932587,0,0.173992673992673,0.223376623376623,0.0395417590539542,0.141160949868074,0.0472143531633616,0.30050505050505,0.097872340425532,0.146608010435044
1998-03-01,0.0794663573085845,0.0546744574290485,0.335443037974684,0.284552845528455,0.137587238285144,0.201520912547529,0.248543689320387,0.221574344023321,0.0224719101123591,0.0563636363636369,0.164835164835165,0.241558441558441,0.066518847006652,0.156992084432718,0.0566572237960348,0.315656565656566,0.124468085106383,0.162875578899124
1998-04-01,0.157192575406033,0.133973288814691,0.520253164556962,0.314750290360046,0.194416749750747,0.247148288973383,0.306796116504854,0.743440233236152,0.247191011235954,0.074545454545454,0.18040293040293,0.272727272727274,0.138211382113821,0.20580474934037,0.101983002832861,0.416666666666666,0.197872340425532,0.261963265758455
1998-05-01,0.198375870069605,0.201585976627713,0.337974683544304,0.382113821138211,0.39481555333998,0.342205323193916,0.302912621359222,0.615160349854229,0.0561797752808996,0.129090909090909,0.334249084249083,0.327272727272728,0.170362158167036,0.226912928759895,0.169971671388102,0.398989898989898,0.26595744680851,0.285537105831426
1998-06-01,0.214037122969837,0.194908180300501,0.283544303797468,0.334494773519164,0.206380857427717,0.346007604562739,0.217475728155339,0.565597667638485,0.112359550561795,0.145454545454546,0.28113553113553,0.301298701298702,0.173688100517369,0.211081794195251,0.165250236071766,0.381313131313131,0.259574468085107,0.258447193941438
1998-07-01,0.205336426914153,0.161936560934892,0.286075949367088,0.313588850174216,0.129611166500498,0.315589353612166,0.221359223300971,0.530612244897958,0.185393258426965,0.143636363636364,0.24084249084249,0.27012987012987,0.160753880266075,0.187335092348285,0.158640226628896,0.335858585858585,0.240425531914894,0.240419122103198
1998-08-01,0.210556844547564,0.114774624373957,0.149367088607595,0.248548199767712,0.0807577268195409,0.239543726235742,0.178640776699028,0.440233236151602,0.129213483146066,0.134545454545455,0.206959706959706,0.202597402597403,0.129342202512934,0.137203166226914,0.128423040604344,0.252525252525252,0.195744680851064,0.186998624304228
1998-09-01,NA,0.0751252086811354,NA,0.221835075493612,0.0319042871385843,NA,NA,NA,NA,NA,0.177655677655677,NA,0.102365114560237,NA,0.108593012275732,NA,0.160638297872341,0.12544523909676
1998-10-01,0.123259860788863,0.0705342237061769,0.298101265822785,0.224157955865273,0.225324027916251,0.239543726235742,0.169902912621359,0.335276967930032,0.117977528089888,0.100000000000001,0.212454212454212,0.168831168831168,0.0861049519586107,0.120052770448549,0.0906515580736551,0.275252525252524,0.142553191489362,0.176469343969674
1998-11-01,0.176334106728538,0.215358931552588,0.526582278481012,0.320557491289199,0.345962113659022,0.406844106463878,0.337864077669902,0.75801749271137,0,0.138181818181818,0.418498168498168,0.27012987012987,0.16629711751663,0.195250659630607,0.168083097261568,0.40151515151515,0.253191489361702,0.299921645332413
1998-12-01,0.21983758700696,0.229966611018364,0.59873417721519,0.37746806039489,0.442671984047856,0.452471482889733,0.368932038834951,0.755102040816329,0.0898876404494362,0.192727272727272,0.447802197802198,0.340259740259741,0.192904656319291,0.24934036939314,0.225684608120869,0.454545454545454,0.307446808510638,0.349751925314842
1999-01-01,0.381090487238979,0.440734557595993,0.748101265822784,0.533101045296167,0.57976071784646,0.650190114068441,0.576699029126214,0.962099125364433,0.095505617977529,0.283636363636363,0.566849816849817,0.490909090909091,0.366962305986696,0.362796833773087,0.507082152974505,0.583333333333334,0.524468085106383,0.509018820170957
1999-02-01,0.454756380510441,0.5,0.70886075949367,0.576074332171893,0.57976071784646,0.673003802281369,0.541747572815534,0.775510204081633,0.151685393258425,0.374545454545454,0.617216117216117,0.574025974025974,0.429416112342942,0.445910290237467,0.491973559962229,0.623737373737373,0.578723404255319,0.535114555810724
1999-03-01,0.485498839907192,0.515442404006678,0.653164556962024,0.558652729384436,0.48654037886341,0.623574144486692,0.502912621359223,0.880466472303208,0.179775280898876,0.429090909090911,0.517399267399267,0.592207792207792,0.463784183296379,0.443271767810026,0.498583569405099,0.613636363636363,0.601063829787234,0.532062653576754
1999-04-01,0.504060324825986,0.482470784641069,0.531645569620253,0.523809523809524,0.423230309072782,0.581749049429658,0.444660194174757,0.650145772594755,0.230337078651683,0.478181818181819,0.442307692307692,0.571428571428572,0.465262379896526,0.424802110817942,0.479697828139754,0.58080808080808,0.597872340425532,0.49485114287214
1999-05-01,0.48491879350348,0.414858096828047,0.391139240506329,0.462253193960511,0.333000997008973,0.513307984790875,0.376699029126213,0.588921282798834,0.247191011235954,0.476363636363636,0.367216117216116,0.516883116883117,0.44050258684405,0.369393139841689,0.449480642115203,0.515151515151515,0.569148936170213,0.44214290119675
1999-06-01,0.435034802784223,0.340150250417362,0.31139240506329,0.394889663182346,0.245264207377867,0.460076045627376,0.322330097087378,0.524781341107872,0.252808988764042,0.461818181818182,0.299450549450549,0.454545454545454,0.392461197339246,0.304749340369393,0.422096317280453,0.436868686868686,0.530851063829788,0.387621681936089
1999-07-01,0.381670533642691,0.277128547579299,0.250632911392405,0.343786295005807,0.19740777666999,0.376425855513308,0.293203883495145,0.475218658892128,0.264044943820224,0.441818181818182,0.258241758241758,0.381818181818181,0.335920177383592,0.245382585751979,0.389990557129368,0.363636363636363,0.480851063829788,0.338657545624718
1999-08-01,0.349767981438515,0.240400667779633,0.222784810126582,0.308943089430894,0.175473579262213,0.372623574144488,0.256310679611651,0.448979591836733,0.292134831460672,0.432727272727274,0.239010989010989,0.345454545454547,0.302660753880266,0.220316622691293,0.381491973559963,0.356060606060605,0.457446808510638,0.31779931629335
1999-09-01,0.294083526682135,0.21076794657763,0.170886075949367,0.332171893147503,0.134596211365902,0.304182509505705,0.227184466019416,0.390670553935862,0.376404494382023,0.394545454545454,0.209706959706959,0.306493506493506,0.248337028824834,0.216358839050132,0.326723323890463,0.353535353535353,0.387234042553191,0.287287187421496
1999-10-01,0.279002320185615,0.188230383973289,0.188607594936709,0.334494773519164,0.148554336989032,0.300380228136882,0.198058252427184,0.349854227405249,0.325842696629212,0.374545454545454,0.203296703296703,0.31948051948052,0.223207686622321,0.212401055408971,0.287063267233239,0.603535353535354,0.341489361702128,0.286943777413354
1999-11-01,0.266241299303944,0.184056761268781,0.237974683544304,0.35075493612079,0.187437686939182,0.330798479087451,0.18252427184466,0.346938775510204,0.157303370786517,0.350909090909091,0.20054945054945,0.298701298701298,0.214338507021434,0.215039577836412,0.281397544853636,0.356060606060605,0.328723404255319,0.264102926152534
1999-12-01,0.250580046403712,0.169449081803005,0.332911392405062,0.341463414634146,0.26221335992024,0.304182509505705,0.194174757281553,0.346938775510204,0.359550561797753,0.336363636363637,0.182234432234432,0.324675324675325,0.198078344419808,0.218997361477573,0.254013220018885,0.358585858585859,0.308510638297873,0.278995453843222
2000-01-01,0.288283062645012,0.284641068447412,0.61392405063291,0.429732868757259,0.483549351944168,0.513307984790875,0.349514563106796,0.705539358600585,0.168539325842695,0.345454545454546,0.234432234432235,0.405194805194806,0.253880266075388,0.292875989445911,0.336166194523135,0.472222222222221,0.373404255319149,0.385333067496182
2000-02-01,0.342227378190255,0.345158597662771,0.653164556962024,0.471544715447154,0.514456630109672,0.524714828897339,0.423300970873786,0.816326530612246,0.359550561797753,0.37818181818182,0.326923076923076,0.444155844155844,0.304878048780488,0.337730870712401,0.402266288951842,0.515151515151515,0.436170212765958,0.446817790951526
2000-03-01,0.407772621809745,NA,0.640506329113924,0.512195121951219,0.504486540378863,0.627376425855512,0.43883495145631,0.784256559766765,0.241573033707865,0.403636363636365,0.477106227106226,0.509090909090909,0.376940133037694,0.382585751978892,0.453257790368272,0.547979797979798,0.521276595744681,0.48930469706144
2000-04-01,0.457656612529002,0.419031719532554,0.594936708860759,0.491289198606272,0.468594217347956,0.604562737642586,0.380582524271844,0.886297376093294,0.41011235955056,0.44,NA,0.537662337662338,NA,0.402374670184697,NA,0.57070707070707,NA,0.512600579460687
2000-05-01,0.486658932714617,0.485392320534224,0.530379746835442,0.506387921022067,0.417746759720837,0.593155893536122,0.38640776699029,0.690962099125367,0.382022471910112,0.476363636363636,0.455128205128205,0.553246753246754,0.44419807834442,0.405013192612137,0.50519357884797,0.558080808080808,0.578723404255319,0.497356562898137
2000-06-01,0.501160092807425,0.489983305509182,0.496202531645569,0.495934959349593,0.34247258225324,0.596958174904943,0.370873786407766,0.699708454810495,0.325842696629212,0.489090909090911,0.419413919413919,0.548051948051948,0.459719142645972,0.402374670184697,0.482530689329556,0.542929292929292,0.585106382978723,0.485197266996614
2000-07-01,0.480278422273782,0.389398998330551,0.373417721518987,0.396051103368176,0.294117647058823,0.505703422053231,0.299029126213592,0.586005830903789,0.359550561797753,0.499999999999999,0.357142857142856,0.485714285714287,0.445676274944568,0.304749340369393,0.464589235127479,0.477272727272727,0.563829787234042,0.428383961254355
2000-08-01,0.442575406032482,NA,0.289873417721519,NA,0.228315054835494,0.414448669201522,0.300970873786407,0.527696793002917,0.41011235955056,0.490909090909091,NA,0.415584415584416,NA,0.286279683377309,NA,0.409090909090908,NA,0.383259697553875
2000-09-01,0.380510440835266,0.252086811352254,0.30253164556962,0.328687572590011,0.238285144566301,0.391634980988593,0.283495145631067,0.466472303206996,0.421348314606741,0.456363636363637,0.237179487179486,0.363636363636363,0.327420546932742,0.233509234828496,0.396600566572238,0.361111111111111,0.467021276595744,0.347523210739216
2000-10-01,0.345127610208816,0.257512520868114,0.436708860759494,0.334494773519164,0.343968095712861,0.399239543726237,0.361165048543689,0.548104956268221,0.376404494382023,0.458181818181819,0.217948717948718,0.381818181818181,0.303769401330377,0.242744063324539,0.374881964117091,0.391414141414141,0.443617021276596,0.365711836082358
2000-11-01,0.513921113689095,0.713272120200334,0.782278481012659,0.694541231126597,0.616151545363909,0.730038022813688,0.683495145631067,0.976676384839651,0.432584269662919,0.525454545454545,0.557692307692307,0.584415584415584,0.53769401330377,0.5,0.63456090651558,0.755050505050505,0.615957446808511,0.638457860210631
2000-12-01,0.687354988399072,0.861435726210351,0.898734177215189,0.793263646922183,0.707876370887339,0.787072243346007,0.813592233009709,0.991253644314869,0.432584269662919,0.620000000000001,0.843406593406593,0.763636363636365,0.703991130820399,0.679419525065963,0.808309726156752,0.848484848484848,0.759574468085106,0.764705291507274
2001-01-01,NA,NA,NA,NA,0.660019940179462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660019940179462
2001-02-01,0.927494199535963,1,1,1,0.787637088733799,1,0.895145631067961,0.982507288629741,0.398876404494382,0.801818181818184,0.795787545787545,0.950649350649351,0.936067997043607,0.885224274406332,0.943342776203967,1,0.919148936170212,0.895511745561238
2001-03-01,0.960556844547563,NA,0.948101265822784,NA,0.746759720837488,NA,0.873786407766991,0.979591836734696,NA,0.905454545454546,0.807692307692307,0.997402597402598,0.964892830746489,0.890501319261213,0.937677053824363,0.941919191919191,0.953191489361702,0.91596364702861
2001-04-01,1,NA,0.949367088607594,NA,0.747756729810568,0.901140684410645,0.866019417475727,0.947521865889215,0.606741573033707,0.981818181818183,0.902930402930403,1,1,1,0.994334277620396,0.916666666666667,1,0.920953125884207
2001-05-01,0.963457076566125,0.939899833055092,0.815189873417721,0.693379790940766,0.642073778664007,0.787072243346007,0.669902912621359,0.725947521865889,0.606741573033707,1,0.814102564102564,0.914285714285715,0.974131559497413,0.770448548812665,0.938621340887629,0.83080808080808,0.985106382978723,0.827715811463733
2001-06-01,0.895011600928074,0.815108514190317,0.69746835443038,0.586527293844367,0.549351944167498,0.699619771863119,0.541747572815534,NA,0.685393258426965,0.987272727272729,0.663003663003662,0.802597402597403,0.899113082039911,0.649076517150395,0.851746931067045,0.71969696969697,0.935106382978724,0.748615124154568
2001-07-01,0.791183294663573,0.691569282136895,0.611392405063291,0.469221835075493,0.481555333998005,0.638783269961976,0.462135922330096,NA,0.735955056179776,0.952727272727274,0.547619047619047,0.701298701298702,0.811160384331116,0.522427440633245,0.792256846081208,0.613636363636363,0.877659574468085,0.668786376887759
2001-08-01,0.697795823665893,0.569699499165275,0.532911392405062,NA,0.419740777666999,0.608365019011407,0.413592233009708,NA,0.713483146067413,0.91818181818182,0.463369963369964,0.625974025974027,0.719512195121951,0.436675461741425,0.748819641170916,0.535353535353535,0.827659574468085,0.615408940424899
2001-09-01,0.592807424593967,0.456176961602671,0.50506329113924,0.386759581881533,0.397806580259223,0.551330798479088,0.427184466019417,0.551020408163267,0.707865168539324,0.869090909090909,0.373626373626373,0.555844155844156,0.617516629711752,0.366754617414248,0.697828139754485,0.479797979797979,0.764893617021276,0.547139241349348
2001-10-01,0.569025522041763,0.468280467445743,0.572151898734176,0.450638792102206,0.450648055832503,0.562737642585552,0.485436893203884,0.62390670553936,0.719101123595506,0.847272727272729,0.391025641025641,0.56883116883117,0.567257945306726,0.346965699208443,0.677998111425874,0.474747474747475,0.732978723404255,0.559353211311942
2001-11-01,0.588747099767981,0.631051752921536,0.718987341772152,0.662020905923345,0.555333998005982,0.673003802281369,0.563106796116505,0.877551020408162,0.691011235955054,0.860000000000001,0.486263736263736,0.680519480519481,0.617147080561715,0.498680738786279,0.741265344664779,0.638888888888889,0.772340425531915,0.662112920492287
2001-12-01,0.647911832946635,0.675292153589315,0.713924050632911,0.662020905923345,0.575772681954138,0.619771863117871,0.563106796116505,0.851311953352772,0.674157303370784,0.85818181818182,0.513736263736264,0.688311688311688,0.67479674796748,0.518469656992084,0.780925401322003,0.638888888888889,0.808510638297873,0.674417096747199
2002-01-01,0.671113689095128,0.663188647746244,0.69746835443038,0.632984901277584,0.542871385842473,0.581749049429658,0.611650485436893,0.880466472303208,0.87078651685393,0.88,0.505494505494505,0.680519480519481,0.650036954915004,0.511873350923483,0.792256846081208,0.626262626262625,0.809574468085106,0.682841043217465
2002-02-01,0.692575406032482,0.690317195325542,0.741772151898734,0.652729384436701,0.592721834496509,0.631178707224335,0.675728155339805,0.92128279883382,0.842696629213483,0.889090909090909,0.521062271062271,0.727272727272728,0.70990391722099,0.522427440633245,0.847025495750708,0.633838383838383,0.854255319148936,0.714463454518799
2002-03-01,0.700116009280742,0.714106844741235,0.735443037974683,0.652729384436701,0.57926221335992,0.627376425855512,0.623300970873785,0.953352769679301,0.730337078651683,0.883636363636366,0.571428571428571,0.727272727272728,0.711012564671101,0.530343007915567,0.818696883852691,0.646464646464647,0.856382978723403,0.709486028165802
2002-04-01,NA,0.678213689482471,NA,NA,0.572283150548355,NA,NA,NA,NA,0.91818181818182,0.542124542124542,NA,0.691056910569106,NA,0.796978281397544,NA,0.85,0.721262627471977
2002-05-01,0.643271461716937,0.558430717863105,0.579746835443037,0.584204413472706,0.474077766699899,0.555133079847908,0.460194174757281,0.644314868804664,0.87078651685393,0.887272727272729,0.452380952380952,0.641558441558441,0.64449371766445,0.444591029023747,0.771482530689329,0.565656565656566,0.826595744680852,0.623775973199208
2002-06-01,0.564965197215777,0.462437395659432,0.494936708860759,0.537746806039489,0.40677966101695,0.494296577946769,0.403883495145631,0.62390670553936,0.758426966292135,0.849090909090909,NA,0.566233766233766,NA,0.369393139841689,NA,0.482323232323231,NA,0.539570812400454
2002-07-01,0.526102088167053,0.379382303839733,0.449367088607594,0.506387921022067,0.361914257228316,0.463878326996197,0.363106796116504,0.583090379008748,0.758426966292135,0.818181818181818,NA,0.516883116883117,NA,0.327176781002639,NA,0.434343434343434,NA,0.499095482899181
2002-08-01,0.476218097447796,0.328464106844741,0.436708860759494,0.469221835075493,0.353439680957128,0.399239543726237,0.399999999999999,0.565597667638485,0.752808988764042,0.769090909090909,0.277472527472528,0.45974025974026,0.449741315594974,0.281002638522428,0.653446647780925,0.393939393939394,0.629787234042553,0.476230571023376
2002-09-01,0.43677494199536,0.284641068447412,0.393670886075949,0.451800232288037,0.313559322033899,0.365019011406844,0.372815533980582,0.542274052478135,0.730337078651683,0.732727272727273,0.257326007326007,0.425974025974026,0.394308943089431,0.254617414248021,0.617563739376771,0.371212121212121,0.65,0.44674245007715
2002-10-01,0.403132250580046,0.251669449081803,0.413924050632911,NA,0.302592223330011,0.334600760456274,0.339805825242719,NA,0.786516853932583,0.700000000000001,0.237179487179486,0.394805194805195,0.354028085735403,0.236147757255937,0.595845136921624,0.363636363636363,0.620212765957446,0.42227308031652
2002-11-01,0.418793503480278,0.418614357262104,0.694936708860758,0.495934959349593,0.520438683948155,0.482889733840305,0.599999999999999,0.935860058309038,0.702247191011236,0.678181818181818,0.235347985347985,0.467532467532468,0.594235033259424,0.274406332453826,0.673276676109538,0.454545454545454,NA,0.540452560218249
2002-12-01,0.517401392111368,0.491652754590985,0.775949367088607,0.610917537746806,0.607178464606181,0.604562737642586,0.757281553398058,NA,0.657303370786517,0.714545454545455,0.632783882783882,0.592207792207792,0.736141906873614,0.386543535620052,0.790368271954674,0.565656565656566,NA,0.629366305840876
2003-01-01,0.787122969837587,0.978297161936561,0.91012658227848,0.819976771196283,0.679295446992356,0.82509505703422,0.959223300970874,NA,0.612359550561795,0.801818181818184,0.867216117216117,0.854545454545454,0.81189948263119,0.741424802110818,0.954674220963172,0.868686868686868,0.911702127659575,0.836466506027471
2003-02-01,0.898491879350348,0.954090150250417,0.878481012658227,0.821138211382114,0.707377866400797,0.817490494296577,0.906796116504854,NA,0.719101123595506,0.890909090909092,0.874542124542124,0.927272727272727,0.896526237989653,0.788918205804749,1,0.848484848484848,0.977659574468084,0.869204978994382
2003-03-01,0.897331786542923,0.876043405676127,0.787341772151898,0.706155632984901,0.620139581256231,0.745247148288973,0.74757281553398,NA,0.758426966292135,0.910909090909092,0.776556776556775,0.88051948051948,0.887657058388766,0.726912928759895,0.949008498583569,0.790404040404041,0.974468085106382,0.814668441747198
2003-04-01,0.856728538283063,0.767946577629382,0.696202531645569,0.614401858304297,0.558325024925223,NA,0.601941747572815,NA,0.803370786516853,NA,0.641025641025641,0.805194805194805,0.840724316334072,0.638522427440633,0.885741265344665,0.71969696969697,0.942553191489361,0.740883977243097
2003-05-01,0.763921113689095,0.647746243739566,0.582278481012657,0.499419279907085,0.469092721834497,0.604562737642586,0.500970873786408,NA,0.876404494382023,0.892727272727275,0.508241758241758,0.711688311688312,0.753510716925351,0.514511873350924,0.822474032105761,0.606060606060606,0.894680851063829,0.665518210509858
2003-06-01,0.68445475638051,0.542988313856427,0.50253164556962,0.421602787456446,0.413758723828515,0.539923954372624,0.43883495145631,NA,0.825842696629212,0.852727272727275,0.423076923076922,0.631168831168831,0.676274944567628,0.431398416886544,0.781869688385269,0.517676767676767,0.838297872340426,0.595151784148708
2003-07-01,0.611368909512761,0.441986644407346,0.443037974683544,0.390243902439024,0.356430707876371,0.482889733840305,0.394174757281552,NA,0.842696629213483,0.814545454545455,0.336080586080586,0.558441558441558,0.591278640059128,0.366754617414248,0.749763928234183,0.457070707070708,0.795744680851064,0.539531839496957
2003-08-01,0.546983758700696,0.346828046744574,0.386075949367088,0.380952380952381,0.304087736789632,0.441064638783271,0.353398058252427,NA,0.808988764044942,0.770909090909092,0.268315018315018,0.496103896103897,0.495565410199557,0.313984168865435,0.701605288007555,0.411616161616162,0.735106382978723,0.485099046914403
2003-09-01,0.480858468677494,0.287145242070117,0.329113924050632,0.343786295005807,0.266699900299103,0.330798479087451,0.312621359223301,0.513119533527695,0.814606741573031,0.712727272727273,0.239010989010989,0.423376623376624,0.424981522542498,0.255936675461742,0.656279508970727,0.343434343434343,0.681914893617021,0.436259516038579
2003-10-01,0.428654292343387,0.237896494156928,0.291139240506329,0.301974448315912,0.240279162512463,0.273764258555132,0.285436893203883,0.466472303206996,0.719101123595506,0.66909090909091,0.206959706959706,0.381818181818181,0.36289726533629,0.225593667546174,0.623229461756375,0.323232323232323,0.636170212765958,0.392571173229556
2003-11-01,0.374709976798144,0.190734557595993,0.262025316455696,0.312427409988386,0.21036889332004,0.254752851711027,0.285436893203883,0.416909620991252,0.713483146067413,0.620000000000001,0.178571428571427,0.368831168831169,0.307464892830746,0.203166226912929,0.589235127478754,0.315656565656566,0.591489361702128,0.364427261065621
2003-12-01,0.346867749419953,0.179465776293823,0.572151898734176,0.419279907084785,0.45962113659023,0.414448669201522,0.452427184466019,0.411078717201166,0.651685393258425,0.594545454545456,0.20054945054945,0.436363636363636,0.289356984478936,0.230870712401055,0.580736543909349,0.388888888888889,0.580851063829788,0.424069951012745
2004-01-01,0.470997679814385,0.392737896494157,0.967088607594936,0.456445993031359,0.662013958125623,0.612167300380227,0.829126213592232,0.97376093294461,0.752808988764042,0.616363636363636,0.967948717948717,0.602597402597402,0.407982261640798,0.350923482849604,0.879131255901794,0.555555555555556,0.727659574468085,0.660312321062774
2004-02-01,0.558004640371229,0.477462437395659,0.949367088607594,0.638792102206736,0.747756729810568,0.703422053231939,0.792233009708738,0.900874635568516,0.685393258426965,0.658181818181819,0.809523809523808,0.70909090909091,0.506651884700665,0.472295514511874,0.88385269121813,0.638888888888889,0.817021276595745,0.702871338119987
2004-03-01,0.617749419953596,0.53881469115192,0.841772151898734,0.606271777003484,0.677966101694916,0.657794676806084,0.65631067961165,0.900874635568516,0.808988764044942,0.696363636363638,0.743589743589743,0.71948051948052,0.567627494456763,0.521108179419525,0.834749763928234,0.646464646464647,0.825531914893617,0.697732870372384
2004-04-01,0.631090487238979,0.532136894824708,0.717721518987341,0.657375145180023,0.589232303090727,0.612167300380227,0.535922330097087,0.915451895043734,0.769662921348313,0.683636363636364,0.613553113553112,0.693506493506494,0.594604582409461,0.490765171503958,0.779981114258735,0.621212121212121,0.820212765957447,0.662248971895814
2004-05-01,0.678654292343387,0.62228714524207,0.751898734177214,0.545876887340302,0.59072781655035,0.653992395437261,0.601941747572815,0.895043731778426,0.792134831460672,0.694545454545455,0.784798534798534,0.71948051948052,0.645971914264597,0.492084432717678,0.861189801699717,0.633838383838383,0.857446808510638,0.695406672456354
2004-06-01,0.668213457076566,0.578464106844741,0.563291139240506,0.509872241579559,0.465603190428714,0.585551330798478,0.47766990291262,0.673469387755104,0.882022471910112,0.690909090909093,0.615384615384615,0.662337662337663,0.630820399113082,0.464379947229552,0.806421152030217,0.57070707070707,0.842553191489361,0.62868649163218
2004-07-01,0.610788863109049,0.44991652754591,0.478481012658228,0.384436701509872,0.412761714855433,0.585551330798478,0.440776699029126,0.618075801749274,0.859550561797753,0.663636363636364,0.462454212454212,0.58961038961039,0.562823355506282,0.395778364116095,0.747875354107649,0.512626262626263,0.792553191489362,0.562805688623514
2004-08-01,0.540023201856148,0.354340567612688,0.391139240506329,0.348432055749129,0.340977068793619,0.494296577946769,0.398058252427184,0.565597667638485,0.89325842696629,0.636363636363636,0.357142857142856,0.514285714285715,0.484478935698448,0.335092348284961,0.705382436260623,0.454545454545454,0.741489361702127,0.503229635516498
2004-09-01,0.462877030162413,0.275876460767947,0.315189873417721,0.307781649245064,0.283150548354935,0.384030418250949,0.324271844660193,0.510204081632654,0.797752808988764,0.587272727272728,0.273809523809523,0.444155844155844,0.399113082039911,0.278364116094987,0.649669499527857,0.398989898989898,0.674468085106383,0.433351617204575
2004-10-01,0.407192575406032,0.234557595993322,NA,NA,0.231306081754736,0.342205323193916,0.363106796116504,0.469387755102042,1,0.563636363636365,0.155677655677655,0.410389610389612,0.343311160384331,0.242744063324539,0.536355051935789,0.381313131313131,0.548936170212765,0.415341288962716
2004-11-01,0.359048723897912,0.184474123539232,0.288607594936709,0.281068524970964,0.21036889332004,0.311787072243346,0.335922330097087,0.428571428571429,0.747191011235954,0.538181818181819,0.192307692307692,0.389610389610389,0.285291943828529,0.228232189973615,0.569405099150142,0.381313131313131,0.577659574468085,0.371120090685063
2004-12-01,0.332366589327146,0.168614357262103,0.30886075949367,0.310104529616724,0.304087736789632,0.311787072243346,0.345631067961164,0.425655976676384,0.85393258426966,0.534545454545456,0.173992673992673,0.43896103896104,0.261271249076127,0.230870712401055,0.546742209631728,0.381313131313131,0.557446808510639,0.381540232474805
2005-01-01,0.299883990719257,0.161936560934892,0.432911392405063,0.332171893147503,0.38185443668993,0.304182509505705,0.36504854368932,0.457725947521865,0.775280898876405,0.50909090909091,0.154761904761905,0.436363636363636,0.23909830007391,0.241424802110818,0.509915014164306,0.40151515151515,0.524468085106383,0.383978469216292
2005-02-01,0.299883990719257,0.162771285475793,0.50632911392405,0.339140534262485,NA,0.334600760456274,0.419417475728155,0.644314868804664,0.702247191011236,0.494545454545456,0.144688644688645,0.433766233766234,0.237620103473762,0.250659630606861,0.518413597733712,0.414141414141414,0.530851063829788,0.402086960197987
2005-03-01,0.299883990719257,0.169031719532554,0.511392405063292,0.349593495934959,0.409770687936191,0.342205323193916,0.43883495145631,0.778425655976679,0.679775280898876,0.485454545454545,0.15018315018315,0.446753246753246,0.23909830007391,0.253298153034301,0.528800755429651,0.411616161616162,0.532978723404256,0.413358620391839
