"D","Coven Lane 1048GW","Podmore 1022GW","Woolgarston 1009GW","Brocton Park Farm 1026GW","Broughton Hall 1032GW","Bishops Offley 1030GW","Stafford Lodge 1031GW","Stabhill 1029GW","Little Grange Farm 1035GW","Codsall 1025GW","Shelton under Harley 1043GW","Wing House 1044GW","Squirrels Leap 1063GW","Brocton Nature Reserve 1045GW","Sherbrooke Valley 1047GW","Four Crosses 1007GW","Cat and Kittens Lane 1050GW","comp"
1992-02-01,0.0457317073170749,0.48359659781288,0.3419689119171,0.29889298892989,0.340288924558588,0.125984251968511,0.233128834355826,0.292857142857144,0.479338842975202,0.0551724137931027,0.167173252279637,0,0.433333333333337,0.170798898071623,0.25448028673835,NA,0.0449826989619364,0.235483067866888
1992-03-01,0.048780487804877,0.402187120291616,0.335060449050086,0.289667896678968,0.245585874799358,0.11023622047244,0.214723926380365,0.278571428571429,0.48760330578512,0.0689655172413759,0.155015197568391,0.0828729281767961,0.42857142857143,0.157024793388428,0.245519713261645,0.132231404958676,0.04844290657439,0.219474152916199
1992-04-01,0.0640243902439048,0.760631834750912,0.338514680483592,0.271217712177121,0.277688603531301,0.0944881889763808,0.202453987730061,0.254285714285714,0.575757575757577,0.117241379310347,0.139817629179332,0.0865561694290974,0.409523809523808,0.137741046831956,0.236559139784946,0.132231404958676,0.0761245674740484,0.245579872613457
1992-05-01,0.0884146341463433,0.679222357229646,0.33678756476684,0.243542435424356,0.296950240770467,0.118110236220476,NA,0.27,0.509641873278236,0.0827586206896492,0.139817629179332,0.10681399631676,0.426190476190479,0.137741046831956,0.225806451612902,0.115702479338844,0.0622837370242192,0.239986486188782
1992-06-01,0.057926829268292,0.546780072904011,0.33678756476684,0.226937269372694,0.293739967897271,0.102362204724416,0.180981595092022,0.247142857142858,0.462809917355367,0.0758620689655174,0.121580547112462,0.0847145488029468,0.411904761904765,0.143250688705233,0.241935483870967,0.0867768595041301,0.0692041522491313,0.217099846449348
1992-07-01,0.0609756097560984,0.537059538274605,0.343696027633851,0.219557195571955,0.319422150882826,0.102362204724416,0.171779141104291,0.237142857142859,0.454545454545457,0.0275862068965465,0.104863221884498,0.100368324125231,0.409523809523808,0.157024793388428,0.229390681003585,0.0909090909090909,0.0761245674740484,0.214254757343623
1992-08-01,0.0457317073170749,0.381530984204131,0.331606217616581,0.217712177121772,0.282504012841092,0.0708661417322856,0.159509202453987,0.21,0.316804407713501,0.0689655172413759,0.0911854103343478,0.0745856353591162,0.407142857142857,0.140495867768593,0.215053763440859,0.0371900826446238,0.0449826989619364,0.182109804934949
1992-09-01,0.0548780487804899,0.347509113001215,0.335060449050086,0.221402214022141,0.298555377207062,0.0866141732283453,0.153374233128835,0.212857142857144,0.267217630853995,0,0.0896656534954413,0.0801104972375695,0.3952380952381,0.132231404958675,0.21326164874552,0.0289256198347081,0.0622837370242192,0.175246178744914
1992-10-01,0.0731707317073198,0.360874848116646,0.331606217616581,0.234317343173431,0.218298555377207,0.102362204724416,0.141104294478526,0.192857142857144,0.280991735537185,0.0275862068965465,0.0744680851063844,0.0709023941068149,0.388095238095242,0.121212121212121,0.206093189964154,0.0206611570247923,0.0311418685121071,0.169161372618036
1992-11-01,0.0365853658536599,0.492102065613608,0.329879101899827,0.24169741697417,0.184590690208669,0.149606299212607,0.131901840490796,0.175714285714286,0.355371900826445,0.0482758620689612,0.0638297872340428,0.0644567219152857,0.378571428571428,0.107438016528922,0.200716845878132,0.0289256198347081,0.04844290657439,0.178712126788232
1992-12-01,0.250000000000002,0.906439854191979,0.373056994818653,0.263837638376385,0.226324237560192,0.338582677165357,0.156441717791409,0.184285714285715,0.545454545454543,0.30344827586207,0.0987841945288763,0.0791896869244935,0.357142857142856,0.137741046831956,0.238351254480285,0.103305785123967,0.173010380622838,0.278552756538916
1993-01-01,0.146341463414635,0.789793438639127,0.34887737478411,0.324723247232473,0.239165329052971,0.417322834645667,0.199386503067483,0.161428571428573,0.316804407713501,0.234482758620684,0.127659574468086,0.0672191528545123,0.352380952380955,0.173553719008263,0.258064516129033,0.165289256198344,0.200692041522492,0.266069714185936
1993-02-01,0.13719512195122,0.880923450789795,0.331606217616581,0.391143911439115,0.252006420545747,0.425196850393702,0.217791411042943,0.144285714285715,0.506887052341599,0.241379310344826,0.132218844984803,0.0515653775322286,0.357142857142856,0.187327823691458,0.274193548387098,0.202479338842974,0.211072664359862,0.290847995040737
1993-03-01,0.134146341463414,0.737545565006076,0.345423143350605,0.487084870848708,0.250401284109149,0.440944881889762,0.248466257668709,0.144285714285715,0.438016528925621,0.158620689655167,0.132218844984803,0.0653775322283617,0.357142857142856,0.201101928374653,0.288530465949819,0.285123966942149,0.204152249134945,0.289328418938854
1993-04-01,0.228658536585366,0.609963547995139,0.33678756476684,0.535055350553506,0.287319422150884,0.409448818897643,0.260736196319017,0.125714285714287,0.369146005509643,0.186206896551723,0.106382978723405,0.0626151012891351,0.354761904761905,0.192837465564735,0.29569892473118,0.280991735537188,0.238754325259516,0.287122297700654
1993-05-01,0.234756097560979,0.582017010935602,0.333333333333333,0.549815498154982,0.285714285714286,0.370078740157488,0.26687116564417,0.122857142857143,0.382920110192834,0.165517241379308,0.100303951367781,0.0883977900552494,0.354761904761905,0.190082644628099,0.302867383512545,0.24793388429752,0.207612456747404,0.281520037723566
1993-06-01,0.152439024390244,0.546780072904011,0.33678756476684,0.557195571955719,0.221508828250403,0.322834645669297,0.26687116564417,0.108571428571429,0.34435261707989,0.227586206896552,0.0714285714285713,0.0985267034990799,0.354761904761905,0.201101928374653,0.320788530465949,0.25206611570248,0.245674740484428,0.272310330637978
1993-07-01,0.198170731707319,0.618469015795867,0.335060449050086,0.54059040590406,0.317817014446228,0.330708661417322,0.2760736196319,0.102857142857143,0.330578512396692,0.213793103448279,0.0683890577507603,0.107734806629834,0.357142857142856,0.1763085399449,0.304659498207884,0.256198347107435,0.25259515570934,0.281596877596936
1993-08-01,0.195121951219512,0.493317132442283,0.329879101899827,0.535055350553506,0.272873194221509,0.307086614173226,0.282208588957057,0.105714285714287,0.247933884297523,0.158620689655167,0.0623100303951363,0.116022099447514,0.354761904761905,0.187327823691458,0.335125448028671,0.227272727272727,0.238754325259516,0.261728538352401
1993-09-01,0.167682926829267,0.488456865127581,0.314335060449049,0.523985239852399,0.36115569823435,0.236220472440952,0.2760736196319,0.1,0.214876033057852,0.117241379310347,0.0592705167173253,0.115101289134438,0.326190476190476,0.173553719008263,0.335125448028671,0.198347107438013,0.245674740484428,0.250193564231489
1993-10-01,0.210365853658536,0.382746051032807,0.317789291882557,0.518450184501845,0.354735152487963,0.251968503937012,0.2760736196319,0.0985714285714303,0.209366391184571,0.117241379310347,0.0683890577507603,0.122467771639042,0.342857142857141,0.154269972451788,0.336917562724014,0.198347107438013,0.231833910034599,0.246611198887901
1993-11-01,0.17378048780488,0.518833535844471,0.328151986183073,0.499999999999999,0.385232744783307,0.228346456692916,0.26687116564417,0.112857142857144,0.34435261707989,0.17241379310345,0.0455927051671728,0.131675874769798,0.338095238095241,0.137741046831956,0.333333333333332,0.198347107438013,0.217993079584775,0.260801077365505
1993-12-01,0.19207317073171,0.520048602673149,0.328151986183073,0.507380073800738,0.332263242375603,0.267716535433071,0.288343558282209,0.0985714285714303,0.355371900826445,0.310344827586201,0.0623100303951363,0.118784530386741,0.333333333333333,0.140495867768593,0.347670250896058,0.256198347107435,0.301038062283735,0.280005632272627
1994-01-01,0.329268292682926,0.967193195625758,0.355785837651123,0.509225092250923,0.367576243980739,0.425196850393702,0.288343558282209,0.102857142857143,0.556473829201098,0.475862068965519,0.0927051671732522,0.134438305709025,0.373809523809527,0.179063360881541,0.372759856630823,0.342975206611571,0.415224913494808,0.369926967423629
1994-02-01,0.338414634146341,0.957472660996356,0.366148531951642,0.542435424354243,0.391653290529694,0.559055118110238,0.319018404907974,0.124285714285715,0.550964187327824,0.420689655172417,0.126139817629179,0.133517495395949,0.392857142857143,0.269972451790631,0.388888888888888,0.438016528925617,0.408304498269896,0.395754967384691
1994-03-01,0.378048780487808,0.955042527339003,0.386873920552677,0.614391143911439,0.295345104333869,0.566929133858273,0.328220858895704,0.127142857142857,0.573002754820933,0.496551724137934,0.136778115501521,0.10681399631676,0.4,0.316804407713497,0.422939068100357,0.508264462809916,0.45674740484429,0.415876250633343
1994-04-01,0.365853658536586,0.95868772782503,0.392055267702936,0.712177121771217,0.272873194221509,0.574803149606298,0.374233128834356,0.0800000000000003,0.586776859504132,0.517241379310349,0.171732522796354,0.102209944751381,0.43095238095238,0.366391184573003,0.405017921146953,0.471074380165292,0.477508650519032,0.427034616012753
1994-05-01,0.411585365853661,0.968408262454436,0.333333333333333,0.793357933579335,0.354735152487963,0.622047244094488,0.423312883435583,0.112857142857144,0.454545454545457,0.468965517241378,0.212765957446809,0.133517495395949,0.445238095238094,NA,NA,0.619834710743805,0.474048442906573,0.4552368661076
1994-06-01,0.408536585365855,0.634264884568653,0.290155440414507,0.813653136531364,0.47191011235955,0.535433070866143,0.441717791411044,0.0857142857142869,0.327823691460055,0.441379310344831,0.226443768996962,0.111418047882137,0.464285714285716,0.388429752066115,0.480286738351252,0.561983471074383,0.449826989619378,0.419603693606602
1994-07-01,0.396341463414633,0.488456865127581,0.269430051813472,0.824723247232472,0.375601926163724,0.472440944881893,0.460122699386504,0.101428571428573,0.319559228650137,0.351724137931031,0.241641337386019,0.119705340699817,0.466666666666667,0.363636363636362,0.492831541218639,0.528925619834714,0.387543252595154,0.3918105445922
1994-08-01,0.338414634146341,0.37667071688943,0.231433506044906,0.800738007380074,0.327447833065811,0.401574803149607,0.466257668711657,0.110000000000001,0.209366391184571,0.30344827586207,0.240121580547112,0.124309392265194,0.454761904761909,0.338842975206609,0.494623655913978,0.458677685950415,0.352941176470589,0.354684129855899
1994-09-01,0.314024390243903,0.37910085054678,0.367875647668393,0.74538745387454,0.483948635634029,0.362204724409452,0.472392638036809,0.121428571428573,0.14876033057851,0.26206896551724,0.238601823708208,0.141804788213629,0.476190476190474,0.308539944903579,0.492831541218639,0.396694214876033,0.301038062283735,0.353699591725443
1994-10-01,0.329268292682926,0.196840826245444,0.307426597582039,0.706642066420664,0.45585874799358,0.338582677165357,0.453987730061348,0.135714285714286,0.217630853994488,0.317241379310343,0.227963525835866,0.160220994475139,0.483333333333332,0.300275482093661,0.501792114695339,0.384297520661156,0.328719723183389,0.343870361849903
1994-11-01,0.310975609756101,0.283110571081409,0.240069084628671,0.669741697416973,0.56019261637239,0.314960629921262,0.457055214723926,0.128571428571429,0.303030303030302,0.379310344827587,0.220364741641338,0.0985267034990799,0.490476190476189,0.289256198347107,0.507168458781361,0.367768595041324,0.332179930795847,0.350162254053664
1994-12-01,0.326219512195124,0.298906439854193,0.288428324697755,0.623616236162361,0.571428571428571,0.322834645669297,0.466257668711657,0.137142857142858,0.316804407713501,0.427586206896548,0.232522796352584,0.107734806629834,0.483333333333332,0.297520661157025,0.508960573476705,0.363636363636364,0.370242214532871,0.361363271740622
1995-01-01,0.335365853658539,0.773997569866341,0.29706390328152,0.634686346863468,0.460674157303371,0.346456692913392,0.447852760736196,0.150000000000002,0.48760330578512,0.413793103448275,0.264437689969606,0.0856353591160227,0.497619047619046,0.31129476584022,0.517921146953404,0.380165289256195,0.394463667820066,0.39994298002534
1995-02-01,0.323170731707318,0.930741190765493,0.357512953367875,0.612546125461256,0.617977528089889,0.496062992125988,0.496932515337422,0.167142857142857,0.534435261707989,0.579310344827583,0.297872340425533,0.104051565377533,0.638095238095237,0.39944903581267,0.526881720430109,0.524793388429753,0.505190311418685,0.477186241207246
1995-03-01,0.496951219512198,0.959902794653704,0.3419689119171,0.780442804428045,0.497592295345105,0.669291338582679,0.549079754601226,0.182857142857143,0.589531680440768,0.668965517241384,0.354103343465045,0.129834254143647,0.538095238095241,0.509641873278236,0.609318996415768,0.702479338842974,0.577854671280275,0.538700657358855
1995-04-01,0.408536585365855,0.829890643985419,0.535405872193437,0.911439114391143,0.491171749598716,0.653543307086619,0.585889570552148,0.181428571428573,0.54820936639118,0.593103448275866,0.401215805471125,0.136279926335175,0.535714285714284,0.559228650137738,0.625448028673833,0.785123966942149,0.539792387543251,0.548318898828618
1995-05-01,0.454268292682929,0.599027946537058,0.302245250431779,1,0.513643659711076,0.614173228346453,0.561349693251535,0.211428571428572,0.443526170798895,0.517241379310349,0.454407294832828,0.186924493554328,0.583333333333335,0.567493112947656,0.668458781362007,0.66528925619835,0.477508650519032,0.518842300896834
1995-06-01,NA,0.426488456865128,0.253886010362694,0.968634686346863,0.537720706260033,0.519685039370083,0.653374233128835,0.20857142857143,0.418732782369142,0.468965517241378,0.457446808510639,0.189686924493555,0.571428571428571,0.52066115702479,0.675627240143368,0.603305785123967,0.380622837370242,0.49092738653817
1995-07-01,0.394817073170732,0.342648845686513,0.195164075993091,0.924354243542436,0.54414125200642,0.511811023622048,0.638036809815952,0.234285714285714,0.360881542699726,0.413793103448275,0.463525835866261,0.204419889502762,0.547619047619048,0.479338842975206,0.641577060931899,0.549586776859506,0.391003460207613,0.461000270484306
1995-08-01,0.338414634146341,0.235722964763062,0.176165803108808,0.876383763837638,0.556982343499197,0.464566929133857,0.62269938650307,0.247142857142858,0.316804407713501,0.310344827586201,0.430091185410334,0.19889502762431,0.523809523809526,0.435261707988981,NA,0.46280991735537,0.339100346020759,0.408449726602738
1995-09-01,0.317073170731709,0.160388821385177,0.141623488773747,0.802583025830257,0.555377207062601,0.535433070866143,0.595092024539878,0.27,0.286501377410466,0.351724137931031,0.404255319148936,0.206261510128914,0.564285714285713,0.393939393939392,0.623655913978495,0.404958677685948,0.307958477508647,0.407124195953356
1995-10-01,0.320121951219511,0.126366950182261,0.126079447322971,0.738007380073801,0.556982343499197,0.377952755905512,0.567484662576687,0.271428571428572,0.20385674931129,0.296551724137928,0.378419452887539,0.209944751381216,0.554761904761905,0.369146005509639,0.609318996415768,0.347107438016526,0.280276816608994,0.372576935367019
1995-11-01,0.289634146341464,0.0583232077764282,0.10880829015544,0.68819188191882,0.55056179775281,0.354330708661417,0.549079754601226,0.285714285714286,0.192837465564735,0.30344827586207,0.358662613981763,0.222836095764273,0.535714285714284,0.333333333333332,0.59856630824373,0.309917355371902,0.245674740484428,0.352096149837789
1995-12-01,0.256097560975611,0.0741190765492101,0.115716753022453,0.64391143911439,0.50561797752809,0.322834645669297,0.530674846625765,0.315714285714287,0.181818181818181,0.275862068965514,0.341945288753799,0.236648250460406,0.523809523809526,0.305785123966942,0.591397849462364,0.297520661157026,0.245674740484428,0.33912636906337
1996-01-01,0.326219512195124,0.0886998784933176,0.265975820379964,0.583025830258302,0.539325842696629,0.314960629921262,0.5,0.307142857142858,0.272727272727268,0.420689655172417,0.311550151975684,0.221915285451198,0.490476190476189,0.297520661157025,0.582437275985665,0.268595041322312,0.328719723183389,0.3599989193258
1996-02-01,0.320121951219511,0,0.224525043177893,0.509225092250923,0.561797752808988,0.291338582677167,0.460122699386504,0.294285714285715,0.314049586776856,0.365517241379314,0.279635258358663,0.177716390423573,0.464285714285716,0.278236914600549,0.555555555555556,0.214876033057851,0.335640138408306,0.332172333450181
1996-03-01,0.295731707317073,0.121506682867558,0.189982728842832,0.498154981549816,0.54414125200642,0.204724409448821,0.450920245398774,0.29,0.462809917355367,0.331034482758616,0.272036474164135,0.181399631675875,0.466666666666667,0.272727272727272,0.557347670250895,0.276859504132228,0.307958477508647,0.336706006157117
1996-04-01,0.289634146341464,0.179829890643986,0.157167530224525,0.440959409594096,0.534510433386837,0.181102362204726,0.426380368098161,0.33,0.426997245179059,0.313793103448267,0.246200607902736,0.175874769797423,0.445238095238094,0.264462809917354,0.544802867383513,0.243801652892559,0.301038062283735,0.323634903208032
1996-05-01,0.289634146341464,0.381530984204131,0.136442141623488,0.400369003690037,0.526484751203852,0.188976377952762,0.404907975460122,0.327142857142858,0.316804407713501,0.351724137931031,0.21580547112462,0.171270718232044,0.433333333333337,0.258953168044077,0.526881720430109,0.231404958677682,0.304498269896194,0.321539083705959
1996-06-01,0.277439024390243,0.359659781287972,0.138169257340241,0.333948339483395,0.529695024077046,0.173228346456702,0.361963190184048,0.298571428571429,0.349862258953163,0.331034482758616,NA,0.150092081031308,0.409523809523808,0.242424242424241,0.503584229390683,0.223140495867766,0.27681660899654,0.309947037546075
1996-07-01,0.295731707317073,0.319562575941676,0.127806563039723,0.315498154981549,0.524879614767254,0.165354330708666,0.346625766871165,0.300000000000001,0.261707988980713,0.26206896551724,0.156534954407295,0.149171270718232,0.39761904761905,0.223140495867766,0.492831541218639,0.185950413223137,0.283737024221452,0.282836495023567
1996-08-01,0.246951219512196,0.183475091130013,0.0967184801381698,0.280442804428043,0.536115569823435,0.0708661417322856,0.288343558282209,0.287142857142858,0.0771349862258957,NA,0.130699088145897,0.135359116022099,0.388095238095242,0.201101928374653,0.47491039426523,0.148760330578513,0.221453287197228,0.235473130693373
1996-09-01,0.210365853658536,0.14580801944107,0.0725388601036273,0.250922509225092,0.500802568218299,0.0236220472440952,0.288343558282209,0.281428571428571,0.0991735537190043,0.186206896551723,NA,0.138121546961326,0.349999999999998,0.168044077134986,0.451612903225804,0.132231404958676,0.183391003460204,0.217663335850826
1996-10-01,0.189024390243904,0.113001215066829,0.0449050086355795,0.210332103321033,0.462279293739969,0.0314960629921307,0.248466257668709,0.245714285714286,0.0303030303030263,0.186206896551723,0.0744680851063844,0.112338858195212,0.333333333333333,0.134986225895316,0.422939068100357,NA,0.159169550173009,0.18743522906505
1996-11-01,0.207317073170734,0.133657351154314,0.0362694300518124,0.191881918819189,0.447833065810595,0.0472440944881904,0.220858895705522,0.234285714285714,0,0.186206896551723,0.0562310030395144,0.107734806629834,0.321428571428576,0.11845730027548,0.403225806451614,0.0537190082644612,0.15570934256055,0.171885898746343
1996-12-01,0.213414634146342,0.195625759416768,0.101899827288429,0.166051660516606,0.454253611556982,0.0157480314960709,0.199386503067483,0.20857142857143,0.154269972451791,0.289655172413797,0.0531914893617034,0.0930018416206266,0.309523809523811,0.0936639118457272,0.388888888888888,0.0661157024793378,0.15570934256055,0.185821858070961
1997-01-01,0.140243902439027,0.29647630619684,0.141623488773747,0.14760147601476,0.43980738362761,0.0314960629921307,0.171779141104291,0.207142857142858,0.201101928374653,0.248275862068967,0.0486322188449859,0.0948434622467773,0.307142857142861,0.0771349862258918,0.362007168458779,0.061983471074377,0.148788927335638,0.1838871470626
1997-02-01,0.195121951219512,0.353584447144592,0.0846286701208973,0.134686346863469,0.45585874799358,0.0708661417322856,0.150306748466257,0.187857142857143,0.225895316804406,NA,0.03647416413374,0.0966850828729292,0.290476190476189,0.063360881542697,0.345878136200714,0.0495867768595004,0.14532871972318,0.180412216563193
1997-03-01,0.17378048780488,0.488456865127581,0.103626943005181,0.112546125461254,0.39486356340289,0.0551181102362258,0.128834355828222,0.170000000000002,0.280991735537185,0.268965517241382,0.027355623100305,0.089318600368324,0.280952380952381,0.0495867768595022,0.322580645161288,0.0247933884297473,0.138408304498268,0.182951730765566
1997-04-01,0.167682926829267,0.561360874848115,0.0725388601036273,0.0940959409594105,0.388443017656501,0.00787401574803546,0.110429447852761,0.155714285714286,0.228650137741043,0.199999999999996,0.0121580547112459,0.0902394106814,0.257142857142859,0.0330578512396668,0.299283154121862,0.0371900826446238,0.134948096885809,0.167694647934148
1997-05-01,0.182926829268295,0.498177399756987,0.0552677029360956,0.0793357933579348,0.406099518459069,0.0314960629921307,0.0920245398773,0.138571428571428,0.201101928374653,0.199999999999996,0.0045592705167175,0.0902394106814,0.238095238095237,0.0247933884297491,0.281362007168458,0.0247933884297473,0.152249134948097,0.158887825991959
1997-06-01,0.179878048780489,0.567436208991494,0.093264248704662,0.0608856088560882,0.282504012841092,0,0.0736196319018391,0.128571428571429,0.209366391184571,0.186206896551723,0,0.0856353591160227,0.216666666666672,0.0165289256198314,0.25448028673835,0.0165289256198315,0.148788927335638,0.148256562792925
1997-07-01,0.17378048780488,0.756986634264885,NA,0.0442804428044271,0.333868378812199,0.0551181102362258,0.0582822085889565,0.0914285714285715,0.308539944903583,0.289655172413797,0.0227963525835875,0.0810313075506455,0.190476190476192,0.068870523415978,0.302867383512545,0.0495867768595004,0.159169550173009,0.186671127239311
1997-08-01,0.207317073170734,0.602673147023085,0.0863557858376512,0.0424354243542443,0.359550561797754,0.0708661417322856,0.0460122699386478,0.077142857142858,0.20385674931129,0.220689655172411,0.0212765957446809,0.0920810313075506,0.202380952380957,0.068870523415978,0.293906810035841,0.0702479338842927,0.17993079584775,0.167387900476354
1997-09-01,0.185975609756097,0.488456865127581,0.0569948186528495,0.0369003690036906,0.282504012841092,0.11023622047244,0.0368098159509174,0.0657142857142868,0.126721763085394,0.193103448275864,0.0303951367781159,0.101289134438307,0.19761904761905,0.0550964187327793,0.283154121863797,0.0537190082644612,0.159169550173009,0.144932919220573
1997-10-01,0.207317073170734,0.398541919805589,0.0328151986183071,0.0516605166051662,0.330658105939005,0.0472440944881904,0.024539877300613,0.0614285714285724,0.121212121212121,0.179310344827581,0.0258358662613984,0.114180478821364,0.183333333333335,0.019283746556472,NA,0.0454545454545455,0.183391003460204,0.1266379248302
1997-11-01,0.213414634146342,0.37667071688943,0.0207253886010371,0.047970479704798,0.327447833065811,0.102362204724416,0.0122699386503043,0.0300000000000011,0.137741046831956,0.186206896551723,0.0319148936170225,0.110497237569061,0.16666666666667,0,0.238351254480285,0,0.15570934256055,0.126938149062318
1997-12-01,0.317073170731709,0.690157958687727,0.0397236614853203,0.0590405904059054,0.258426966292135,0.125984251968511,0.00920245398773043,0.0442857142857146,0.278236914600549,0.268965517241382,0.0486322188449859,0.127071823204421,0.164285714285713,0,0.250896057347667,0.0495867768595004,0.290657439446364,0.177778072333843
1998-01-01,NA,0.93438639125152,0.164075993091538,0.0498154981549808,0.31621187800963,0.228346456692916,0.00306748466257391,0.0257142857142867,0.366391184572999,0.43448275862069,0.0577507598784209,0.113259668508288,0.185714285714285,0.0137741046831948,0.275985663082437,0.061983471074377,0.494809688581315,0.232860598268341
1998-02-01,0.58231707317073,0.883353584447144,0.115716753022453,0.0793357933579348,0.324237560192616,0.370078740157488,0.0214723926380348,0.00571428571428661,0.314049586776856,0.39310344827586,0.0744680851063844,0.0920810313075506,0.1952380952381,0.0358126721763073,0.259856630824371,0.103305785123967,0.581314878892734,0.26067390567193
1998-03-01,0.61890243902439,0.784933171324422,0.112262521588945,0.11439114391144,0.34510433386838,0.417322834645667,0.024539877300613,0.0114285714285732,0.341597796143246,0.413793103448275,0.0896656534954413,0.100368324125231,NA,0.044077134986225,0.270609318996415,0.140495867768591,0.615916955017299,0.277838065442072
1998-04-01,0.676829268292682,0.846901579586879,0.169257340241797,0.149446494464945,0.264847512038524,0.417322834645667,0.0460122699386478,0,0.429752066115704,0.482758620689651,0.117021276595746,0.112338858195212,0.23095238095238,0.0771349862258918,0.297491039426524,0.202479338842974,0.705882352941177,0.307436954070259
1998-05-01,0.725609756097564,0.86269744835966,0.112262521588945,0.20479704797048,0.186195826645264,0.440944881889762,0.0736196319018391,0.00571428571428661,0.275482093663912,0.448275862068963,0.138297872340425,0.116022099447514,0.242857142857144,0.123966942148757,0.31899641577061,0.140495867768591,0.726643598615918,0.302522311461743
1998-06-01,0.731707317073172,0.678007290400972,0.115716753022453,0.267527675276753,0.155698234349919,0.440944881889762,0.0950920245398739,0.0200000000000001,0.26446280991735,0.43448275862069,0.155015197568391,0.110497237569061,0.261904761904766,0.137741046831956,0.336917562724014,0.256198347107435,0.726643598615918,0.305209264553676
1998-07-01,0.704268292682927,0.585662211421629,0.0967184801381698,0.328413284132841,0.0914927768860364,0.409448818897643,0.10122699386503,0.0357142857142857,0.360881542699726,0.365517241379314,0.167173252279637,0.111418047882137,0.269047619047624,0.14600550964187,0.354838709677419,0.239669421487604,0.688581314878894,0.297416341336046
1998-08-01,0.679878048780489,0.45078979343864,0.0846286701208973,0.359778597785978,0.313001605136437,0.354330708661417,0.110429447852761,0.0542857142857157,0.267217630853995,0.324137931034485,0.185410334346504,0.112338858195212,0.280952380952381,0.129476584022038,0.36021505376344,0.198347107438013,0.660899653979241,0.289771654155744
1998-09-01,0.69207317073171,0.360874848116646,0.0742659758203788,0.345018450184503,0.385232744783307,0.322834645669297,0.107361963190183,0.0757142857142859,0.121212121212121,0.337931034482758,0.202127659574468,0.116022099447514,0.259523809523809,0.110192837465563,0.362007168458779,0.144628099173552,0.640138408304499,0.273950548344316
1998-10-01,0.521341463414636,0.289185905224787,0.0690846286701195,0.361623616236161,0.380417335473516,0.283464566929131,0.104294478527604,0.0985714285714303,0.330578512396692,0.275862068965514,0.217325227963527,0.132596685082873,0.302380952380954,0.104683195592285,0.374551971326167,0.177685950413221,0.487889273356403,0.265384544736766
1998-11-01,0.539634146341466,0.517618469015796,0.16062176165803,0.337638376383763,0.428571428571429,0.440944881889762,0.119631901840491,0.105714285714287,0.468319559228648,NA,0.252279635258358,0.133517495395949,0.326190476190476,0.129476584022038,0.396057347670248,0.17355371900826,0.560553633217992,0.318145231337937
1998-12-01,0.542682926829268,0.78007290400972,0.127806563039723,0.333948339483395,0.391653290529694,0.377952755905512,0.134969325153374,0.127142857142857,0.297520661157021,0.406896551724134,0.279635258358663,0.157458563535912,0.276190476190481,0.14600550964187,0.406810035842292,0.181818181818182,0.574394463667822,0.32605639200176
1999-01-01,0.640243902439027,0.873633049817741,0.215889464594128,0.365313653136532,0.362760834670948,0.440944881889762,0.15337423312883,0.133571428571429,0.584022038567495,0.572413793103452,0.296352583586627,0.174033149171272,0.357142857142856,0.187327823691458,0.440860215053761,0.264462809917357,0.709342560553636,0.398334663472724
1999-02-01,0.719512195121951,0.970838396111785,0.221070811744387,0.440959409594096,0.426966292134831,0.590551181102357,0.208588957055213,0.155714285714286,0.471074380165284,0.634482758620696,0.328267477203647,0.206261510128914,0.264285714285716,0.264462809917354,0.478494623655913,0.400826446280993,0.823529411764708,0.447405097682478
1999-03-01,0.829268292682926,0.927095990279466,0.269430051813472,0.544280442804428,0.444622792937399,0.645669291338583,0.257668711656439,0.171428571428572,0.652892561983473,0.648275862068969,0.372340425531915,0.228360957642726,0.435714285714287,0.336088154269973,0.512544802867382,0.491735537190084,0.899653979238757,0.509827688908756
1999-04-01,0.823170731707318,0.849331713244227,0.234887737478411,0.653136531365315,0.467094703049761,0.661417322834643,0.30674846625767,0.184285714285715,0.493112947658401,0.613793103448281,0.406534954407297,0.259668508287293,0.319047619047619,0.39944903581267,0.555555555555556,0.58677685950413,0.903114186851215,0.51277209945856
1999-05-01,0.807926829268294,0.775212636695019,0.226252158894647,0.738007380073801,0.491171749598716,0.653543307086619,0.358895705521474,0.215714285714286,0.644628099173555,0.613793103448281,0.474164133738603,0.286372007366482,0.497619047619046,0.424242424242423,0.580645161290321,0.582644628099175,0.861591695501732,0.543083785490146
1999-06-01,0.753048780487804,0.658566221142163,0.191709844559586,0.754612546125462,0.473515248796148,0.551181102362203,0.380368098159509,0.232857142857144,0.523415977961435,0.524137931034481,0.504559270516719,0.303867403314918,0.533333333333333,0.418732782369145,0.594982078853047,0.533057851239669,0.802768166089967,0.513806692894278
1999-07-01,0.661585365853659,0.487241798298907,0.196891191709845,0.771217712177123,0.500802568218299,0.543307086614178,0.401840490797543,0.262857142857143,0.440771349862258,0.544827586206895,0.609422492401217,0.333333333333334,0.480952380952381,0.410468319559228,0.612903225806451,0.528925619834714,0.72318339100346,0.500619473852155
1999-08-01,0.658536585365852,0.37667071688943,0.198618307426596,0.756457564575645,0.521669341894061,0.519685039370083,0.41717791411043,0.28857142857143,0.479338842975202,0.717241379310345,0.542553191489363,0.353591160220995,0.485714285714289,0.39944903581267,0.629032258064516,0.495867768595039,0.709342560553636,0.502912787114093
